trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2412,21:28:00,21:28:00,6997,10,0,0,4.2576
2412,21:29:00,21:29:00,6900,11,0,0,4.4379
2412,21:31:00,21:31:00,42545,12,0,0,4.8549
2413,21:30:00,21:30:00,38065,1,0,0,0.0000
2413,21:32:00,21:32:00,38064,2,0,0,0.4006
2413,21:36:00,21:36:00,26316,3,0,0,0.8252
2413,21:38:00,21:38:00,6907,4,0,0,1.3703
2413,21:40:00,21:40:00,14984,5,0,0,1.8814
2413,21:42:00,21:42:00,6966,6,0,0,2.4307
2413,21:44:00,21:44:00,14986,7,0,0,3.0044
2413,21:45:00,21:45:00,6957,8,0,0,3.4725
2413,21:46:00,21:46:00,6995,9,0,0,3.7331
2413,21:47:00,21:47:00,6997,10,0,0,4.2576
2413,21:48:00,21:48:00,6900,11,0,0,4.4379
2413,21:50:00,21:50:00,42545,12,0,0,4.8549
2414,21:36:00,21:36:00,38065,1,0,0,0.0000
2414,21:38:00,21:38:00,38064,2,0,0,0.4006
2414,21:42:00,21:42:00,26316,3,0,0,0.8252
2414,21:44:00,21:44:00,6907,4,0,0,1.3703
2414,21:46:00,21:46:00,14984,5,0,0,1.8814
2414,21:48:00,21:48:00,6966,6,0,0,2.4307
2414,21:50:00,21:50:00,14986,7,0,0,3.0044
2414,21:51:00,21:51:00,6957,8,0,0,3.4725
2414,21:52:00,21:52:00,6995,9,0,0,3.7331
2414,21:53:00,21:53:00,6997,10,0,0,4.2576
2414,21:54:00,21:54:00,6900,11,0,0,4.4379
2414,21:56:00,21:56:00,42545,12,0,0,4.8549
2415,21:52:00,21:52:00,38065,1,0,0,0.0000
2415,21:54:00,21:54:00,38064,2,0,0,0.4006
2415,21:58:00,21:58:00,26316,3,0,0,0.8252
2415,22:00:00,22:00:00,6907,4,0,0,1.3703
2415,22:02:00,22:02:00,14984,5,0,0,1.8814
2415,22:04:00,22:04:00,6966,6,0,0,2.4307
2415,22:06:00,22:06:00,14986,7,0,0,3.0044
2415,22:07:00,22:07:00,6957,8,0,0,3.4725
2415,22:08:00,22:08:00,6995,9,0,0,3.7331
2415,22:09:00,22:09:00,6997,10,0,0,4.2576
2415,22:10:00,22:10:00,6900,11,0,0,4.4379
2415,22:12:00,22:12:00,42545,12,0,0,4.8549
2416,22:26:00,22:26:00,38065,1,0,0,0.0000
2416,22:28:00,22:28:00,38064,2,0,0,0.4006
2416,22:32:00,22:32:00,26316,3,0,0,0.8252
2416,22:34:00,22:34:00,6907,4,0,0,1.3703
2416,22:36:00,22:36:00,14984,5,0,0,1.8814
2416,22:38:00,22:38:00,6966,6,0,0,2.4307
2416,22:40:00,22:40:00,14986,7,0,0,3.0044
2416,22:41:00,22:41:00,6957,8,0,0,3.4725
2416,22:42:00,22:42:00,6995,9,0,0,3.7331
2416,22:43:00,22:43:00,6997,10,0,0,4.2576
2416,22:44:00,22:44:00,6900,11,0,0,4.4379
2416,22:46:00,22:46:00,42545,12,0,0,4.8549
2417,23:05:00,23:05:00,38065,1,0,0,0.0000
2417,23:07:00,23:07:00,38064,2,0,0,0.4006
2417,23:11:00,23:11:00,26316,3,0,0,0.8252
2417,23:13:00,23:13:00,6907,4,0,0,1.3703
2417,23:15:00,23:15:00,14984,5,0,0,1.8814
2417,23:17:00,23:17:00,6966,6,0,0,2.4307
2417,23:19:00,23:19:00,14986,7,0,0,3.0044
2417,23:20:00,23:20:00,6957,8,0,0,3.4725
2417,23:21:00,23:21:00,6995,9,0,0,3.7331
2417,23:22:00,23:22:00,6997,10,0,0,4.2576
2417,23:23:00,23:23:00,6900,11,0,0,4.4379
2417,23:25:00,23:25:00,42545,12,0,0,4.8549
2418,23:55:00,23:55:00,38065,1,0,0,0.0000
2418,23:57:00,23:57:00,38064,2,0,0,0.4006
2418,24:01:00,24:01:00,26316,3,0,0,0.8252
2418,24:03:00,24:03:00,6907,4,0,0,1.3703
2418,24:05:00,24:05:00,14984,5,0,0,1.8814
2418,24:07:00,24:07:00,6966,6,0,0,2.4307
2418,24:09:00,24:09:00,14986,7,0,0,3.0044
2418,24:10:00,24:10:00,6957,8,0,0,3.4725
2418,24:11:00,24:11:00,6995,9,0,0,3.7331
2418,24:12:00,24:12:00,6997,10,0,0,4.2576
2418,24:13:00,24:13:00,6900,11,0,0,4.4379
2418,24:15:00,24:15:00,42545,12,0,0,4.8549
2419,24:45:00,24:45:00,38065,1,0,0,0.0000
2419,24:47:00,24:47:00,38064,2,0,0,0.4006
2419,24:51:00,24:51:00,26316,3,0,0,0.8252
2419,24:53:00,24:53:00,6907,4,0,0,1.3703
2419,24:55:00,24:55:00,14984,5,0,0,1.8814
2419,24:57:00,24:57:00,6966,6,0,0,2.4307
2419,24:59:00,24:59:00,14986,7,0,0,3.0044
2419,25:00:00,25:00:00,6957,8,0,0,3.4725
2419,25:01:00,25:01:00,6995,9,0,0,3.7331
2419,25:02:00,25:02:00,6997,10,0,0,4.2576
2419,25:03:00,25:03:00,6900,11,0,0,4.4379
2419,25:05:00,25:05:00,42545,12,0,0,4.8549
2420,06:28:00,06:28:00,26316,1,0,0,0.0000
2420,06:30:00,06:30:00,6907,2,0,0,0.5492
2420,06:32:00,06:32:00,14984,3,0,0,1.0604
2420,06:34:00,06:34:00,6966,4,0,0,1.6097
2420,06:36:00,06:36:00,14986,5,0,0,2.1833
2420,06:37:00,06:37:00,6957,6,0,0,2.6515
2420,06:38:00,06:38:00,6995,7,0,0,2.9121
2420,06:39:00,06:39:00,6997,8,0,0,3.4366
2420,06:40:00,06:40:00,6900,9,0,0,3.6169
2420,06:42:00,06:42:00,42545,10,0,0,4.0339
2421,06:38:00,06:38:00,26316,1,0,0,0.0000
2421,06:40:00,06:40:00,6907,2,0,0,0.5492
2421,06:42:00,06:42:00,14984,3,0,0,1.0604
2421,06:44:00,06:44:00,6966,4,0,0,1.6097
2421,06:46:00,06:46:00,14986,5,0,0,2.1833
2421,06:47:00,06:47:00,6957,6,0,0,2.6515
2421,06:48:00,06:48:00,6995,7,0,0,2.9121
2421,06:49:00,06:49:00,6997,8,0,0,3.4366
2421,06:50:00,06:50:00,6900,9,0,0,3.6169
2421,06:52:00,06:52:00,42545,10,0,0,4.0339
2422,06:46:00,06:46:00,26316,1,0,0,0.0000
2422,06:48:00,06:48:00,6907,2,0,0,0.5492
2422,06:50:00,06:50:00,14984,3,0,0,1.0604
2422,06:52:00,06:52:00,6966,4,0,0,1.6097
2422,06:54:00,06:54:00,14986,5,0,0,2.1833
2422,06:55:00,06:55:00,6957,6,0,0,2.6515
2422,06:56:00,06:56:00,6995,7,0,0,2.9121
2422,06:57:00,06:57:00,6997,8,0,0,3.4366
2422,06:58:00,06:58:00,6900,9,0,0,3.6169
2422,07:00:00,07:00:00,42545,10,0,0,4.0339
2423,06:51:00,06:51:00,26316,1,0,0,0.0000
2423,06:53:00,06:53:00,6907,2,0,0,0.5492
2423,06:55:00,06:55:00,14984,3,0,0,1.0604
2423,06:57:00,06:57:00,6966,4,0,0,1.6097
2423,06:59:00,06:59:00,14986,5,0,0,2.1833
2423,07:00:00,07:00:00,6957,6,0,0,2.6515
2423,07:01:00,07:01:00,6995,7,0,0,2.9121
2423,07:02:00,07:02:00,6997,8,0,0,3.4366
2423,07:03:00,07:03:00,6900,9,0,0,3.6169
2423,07:05:00,07:05:00,42545,10,0,0,4.0339
2424,06:59:00,06:59:00,26316,1,0,0,0.0000
2424,07:01:00,07:01:00,6907,2,0,0,0.5492
2424,07:03:00,07:03:00,14984,3,0,0,1.0604
2424,07:05:00,07:05:00,6966,4,0,0,1.6097
2424,07:07:00,07:07:00,14986,5,0,0,2.1833
2424,07:08:00,07:08:00,6957,6,0,0,2.6515
2424,07:09:00,07:09:00,6995,7,0,0,2.9121
2424,07:10:00,07:10:00,6997,8,0,0,3.4366
2424,07:11:00,07:11:00,6900,9,0,0,3.6169
2424,07:13:00,07:13:00,42545,10,0,0,4.0339
2425,07:14:00,07:14:00,26316,1,0,0,0.0000
2425,07:16:00,07:16:00,6907,2,0,0,0.5492
2425,07:18:00,07:18:00,14984,3,0,0,1.0604
2425,07:20:00,07:20:00,6966,4,0,0,1.6097
2425,07:22:00,07:22:00,14986,5,0,0,2.1833
2425,07:23:00,07:23:00,6957,6,0,0,2.6515
2425,07:24:00,07:24:00,6995,7,0,0,2.9121
2425,07:25:00,07:25:00,6997,8,0,0,3.4366
2425,07:26:00,07:26:00,6900,9,0,0,3.6169
2425,07:28:00,07:28:00,42545,10,0,0,4.0339
2426,07:21:00,07:21:00,26316,1,0,0,0.0000
2426,07:23:00,07:23:00,6907,2,0,0,0.5492
2426,07:25:00,07:25:00,14984,3,0,0,1.0604
2426,07:27:00,07:27:00,6966,4,0,0,1.6097
2426,07:29:00,07:29:00,14986,5,0,0,2.1833
2426,07:30:00,07:30:00,6957,6,0,0,2.6515
2426,07:31:00,07:31:00,6995,7,0,0,2.9121
2426,07:32:00,07:32:00,6997,8,0,0,3.4366
2426,07:33:00,07:33:00,6900,9,0,0,3.6169
2426,07:35:00,07:35:00,42545,10,0,0,4.0339
2427,07:35:00,07:35:00,26316,1,0,0,0.0000
2427,07:37:00,07:37:00,6907,2,0,0,0.5492
2427,07:39:00,07:39:00,14984,3,0,0,1.0604
2427,07:41:00,07:41:00,6966,4,0,0,1.6097
2427,07:43:00,07:43:00,14986,5,0,0,2.1833
2427,07:44:00,07:44:00,6957,6,0,0,2.6515
2427,07:45:00,07:45:00,6995,7,0,0,2.9121
2427,07:46:00,07:46:00,6997,8,0,0,3.4366
2427,07:47:00,07:47:00,6900,9,0,0,3.6169
2427,07:49:00,07:49:00,42545,10,0,0,4.0339
2428,07:42:00,07:42:00,26316,1,0,0,0.0000
2428,07:44:00,07:44:00,6907,2,0,0,0.5492
2428,07:46:00,07:46:00,14984,3,0,0,1.0604
2428,07:48:00,07:48:00,6966,4,0,0,1.6097
2428,07:50:00,07:50:00,14986,5,0,0,2.1833
2428,07:51:00,07:51:00,6957,6,0,0,2.6515
2428,07:52:00,07:52:00,6995,7,0,0,2.9121
2428,07:53:00,07:53:00,6997,8,0,0,3.4366
2428,07:54:00,07:54:00,6900,9,0,0,3.6169
2428,07:56:00,07:56:00,42545,10,0,0,4.0339
2429,07:49:00,07:49:00,26316,1,0,0,0.0000
2429,07:51:00,07:51:00,6907,2,0,0,0.5492
2429,07:53:00,07:53:00,14984,3,0,0,1.0604
2429,07:55:00,07:55:00,6966,4,0,0,1.6097
2429,07:57:00,07:57:00,14986,5,0,0,2.1833
2429,07:58:00,07:58:00,6957,6,0,0,2.6515
2429,07:59:00,07:59:00,6995,7,0,0,2.9121
2429,08:00:00,08:00:00,6997,8,0,0,3.4366
2429,08:01:00,08:01:00,6900,9,0,0,3.6169
2429,08:03:00,08:03:00,42545,10,0,0,4.0339
2430,07:55:00,07:55:00,26316,1,0,0,0.0000
2430,07:57:00,07:57:00,6907,2,0,0,0.5492
2430,07:59:00,07:59:00,14984,3,0,0,1.0604
2430,08:01:00,08:01:00,6966,4,0,0,1.6097
2430,08:03:00,08:03:00,14986,5,0,0,2.1833
2430,08:04:00,08:04:00,6957,6,0,0,2.6515
2430,08:05:00,08:05:00,6995,7,0,0,2.9121
2430,08:06:00,08:06:00,6997,8,0,0,3.4366
2430,08:07:00,08:07:00,6900,9,0,0,3.6169
2430,08:09:00,08:09:00,42545,10,0,0,4.0339
2431,08:03:00,08:03:00,26316,1,0,0,0.0000
2431,08:05:00,08:05:00,6907,2,0,0,0.5492
2431,08:07:00,08:07:00,14984,3,0,0,1.0604
2431,08:09:00,08:09:00,6966,4,0,0,1.6097
2431,08:11:00,08:11:00,14986,5,0,0,2.1833
2431,08:12:00,08:12:00,6957,6,0,0,2.6515
2431,08:13:00,08:13:00,6995,7,0,0,2.9121
2431,08:14:00,08:14:00,6997,8,0,0,3.4366
2431,08:15:00,08:15:00,6900,9,0,0,3.6169
2431,08:17:00,08:17:00,42545,10,0,0,4.0339
2432,08:10:00,08:10:00,26316,1,0,0,0.0000
2432,08:12:00,08:12:00,6907,2,0,0,0.5492
2432,08:14:00,08:14:00,14984,3,0,0,1.0604
2432,08:16:00,08:16:00,6966,4,0,0,1.6097
2432,08:18:00,08:18:00,14986,5,0,0,2.1833
2432,08:19:00,08:19:00,6957,6,0,0,2.6515
2432,08:20:00,08:20:00,6995,7,0,0,2.9121
2432,08:21:00,08:21:00,6997,8,0,0,3.4366
2432,08:22:00,08:22:00,6900,9,0,0,3.6169
2432,08:24:00,08:24:00,42545,10,0,0,4.0339
2433,08:18:00,08:18:00,26316,1,0,0,0.0000
2433,08:20:00,08:20:00,6907,2,0,0,0.5492
2433,08:22:00,08:22:00,14984,3,0,0,1.0604
2433,08:24:00,08:24:00,6966,4,0,0,1.6097
2433,08:26:00,08:26:00,14986,5,0,0,2.1833
2433,08:27:00,08:27:00,6957,6,0,0,2.6515
2433,08:28:00,08:28:00,6995,7,0,0,2.9121
2433,08:29:00,08:29:00,6997,8,0,0,3.4366
2433,08:30:00,08:30:00,6900,9,0,0,3.6169
2433,08:32:00,08:32:00,42545,10,0,0,4.0339
2434,08:21:00,08:21:00,26316,1,0,0,0.0000
2434,08:23:00,08:23:00,6907,2,0,0,0.5492
2434,08:25:00,08:25:00,14984,3,0,0,1.0604
2434,08:27:00,08:27:00,6966,4,0,0,1.6097
2434,08:29:00,08:29:00,14986,5,0,0,2.1833
2434,08:30:00,08:30:00,6957,6,0,0,2.6515
2434,08:31:00,08:31:00,6995,7,0,0,2.9121
2434,08:32:00,08:32:00,6997,8,0,0,3.4366
2434,08:33:00,08:33:00,6900,9,0,0,3.6169
2434,08:35:00,08:35:00,42545,10,0,0,4.0339
2435,08:30:00,08:30:00,26316,1,0,0,0.0000
2435,08:32:00,08:32:00,6907,2,0,0,0.5492
2435,08:34:00,08:34:00,14984,3,0,0,1.0604
2435,08:36:00,08:36:00,6966,4,0,0,1.6097
2435,08:38:00,08:38:00,14986,5,0,0,2.1833
2435,08:39:00,08:39:00,6957,6,0,0,2.6515
2435,08:40:00,08:40:00,6995,7,0,0,2.9121
2435,08:41:00,08:41:00,6997,8,0,0,3.4366
2435,08:42:00,08:42:00,6900,9,0,0,3.6169
2435,08:44:00,08:44:00,42545,10,0,0,4.0339
2436,08:38:00,08:38:00,26316,1,0,0,0.0000
2436,08:40:00,08:40:00,6907,2,0,0,0.5492
2436,08:42:00,08:42:00,14984,3,0,0,1.0604
2436,08:44:00,08:44:00,6966,4,0,0,1.6097
2436,08:46:00,08:46:00,14986,5,0,0,2.1833
2436,08:47:00,08:47:00,6957,6,0,0,2.6515
2436,08:48:00,08:48:00,6995,7,0,0,2.9121
2436,08:49:00,08:49:00,6997,8,0,0,3.4366
2436,08:50:00,08:50:00,6900,9,0,0,3.6169
2436,08:52:00,08:52:00,42545,10,0,0,4.0339
2437,08:45:00,08:45:00,26316,1,0,0,0.0000
2437,08:47:00,08:47:00,6907,2,0,0,0.5492
2437,08:49:00,08:49:00,14984,3,0,0,1.0604
2437,08:51:00,08:51:00,6966,4,0,0,1.6097
2437,08:53:00,08:53:00,14986,5,0,0,2.1833
2437,08:54:00,08:54:00,6957,6,0,0,2.6515
2437,08:55:00,08:55:00,6995,7,0,0,2.9121
2437,08:56:00,08:56:00,6997,8,0,0,3.4366
2437,08:57:00,08:57:00,6900,9,0,0,3.6169
2437,08:59:00,08:59:00,42545,10,0,0,4.0339
2438,08:52:00,08:52:00,26316,1,0,0,0.0000
2438,08:54:00,08:54:00,6907,2,0,0,0.5492
2438,08:56:00,08:56:00,14984,3,0,0,1.0604
2438,08:58:00,08:58:00,6966,4,0,0,1.6097
2438,09:00:00,09:00:00,14986,5,0,0,2.1833
2438,09:01:00,09:01:00,6957,6,0,0,2.6515
2438,09:02:00,09:02:00,6995,7,0,0,2.9121
2438,09:03:00,09:03:00,6997,8,0,0,3.4366
2438,09:04:00,09:04:00,6900,9,0,0,3.6169
2438,09:06:00,09:06:00,42545,10,0,0,4.0339
2439,09:06:00,09:06:00,26316,1,0,0,0.0000
2439,09:08:00,09:08:00,6907,2,0,0,0.5492
2439,09:10:00,09:10:00,14984,3,0,0,1.0604
2439,09:12:00,09:12:00,6966,4,0,0,1.6097
2439,09:14:00,09:14:00,14986,5,0,0,2.1833
2439,09:15:00,09:15:00,6957,6,0,0,2.6515
2439,09:16:00,09:16:00,6995,7,0,0,2.9121
2439,09:17:00,09:17:00,6997,8,0,0,3.4366
2439,09:18:00,09:18:00,6900,9,0,0,3.6169
2439,09:20:00,09:20:00,42545,10,0,0,4.0339
2440,09:13:00,09:13:00,26316,1,0,0,0.0000
2440,09:15:00,09:15:00,6907,2,0,0,0.5492
2440,09:17:00,09:17:00,14984,3,0,0,1.0604
2440,09:19:00,09:19:00,6966,4,0,0,1.6097
2440,09:21:00,09:21:00,14986,5,0,0,2.1833
2440,09:22:00,09:22:00,6957,6,0,0,2.6515
2440,09:23:00,09:23:00,6995,7,0,0,2.9121
2440,09:24:00,09:24:00,6997,8,0,0,3.4366
2440,09:25:00,09:25:00,6900,9,0,0,3.6169
2440,09:27:00,09:27:00,42545,10,0,0,4.0339
2441,09:21:00,09:21:00,26316,1,0,0,0.0000
2441,09:23:00,09:23:00,6907,2,0,0,0.5492
2441,09:25:00,09:25:00,14984,3,0,0,1.0604
2441,09:27:00,09:27:00,6966,4,0,0,1.6097
2441,09:29:00,09:29:00,14986,5,0,0,2.1833
2441,09:30:00,09:30:00,6957,6,0,0,2.6515
2441,09:31:00,09:31:00,6995,7,0,0,2.9121
2441,09:32:00,09:32:00,6997,8,0,0,3.4366
2441,09:33:00,09:33:00,6900,9,0,0,3.6169
2441,09:35:00,09:35:00,42545,10,0,0,4.0339
2442,15:32:00,15:32:00,26316,1,0,0,0.0000
2442,15:34:00,15:34:00,6907,2,0,0,0.5492
2442,15:36:00,15:36:00,14984,3,0,0,1.0604
2442,15:38:00,15:38:00,6966,4,0,0,1.6097
2442,15:40:00,15:40:00,14986,5,0,0,2.1833
2442,15:41:00,15:41:00,6957,6,0,0,2.6515
2442,15:42:00,15:42:00,6995,7,0,0,2.9121
2442,15:43:00,15:43:00,6997,8,0,0,3.4366
2442,15:44:00,15:44:00,6900,9,0,0,3.6169
2442,15:46:00,15:46:00,42545,10,0,0,4.0339
2443,15:38:00,15:38:00,26316,1,0,0,0.0000
2443,15:40:00,15:40:00,6907,2,0,0,0.5492
2443,15:42:00,15:42:00,14984,3,0,0,1.0604
2443,15:44:00,15:44:00,6966,4,0,0,1.6097
2443,15:46:00,15:46:00,14986,5,0,0,2.1833
2443,15:47:00,15:47:00,6957,6,0,0,2.6515
2443,15:48:00,15:48:00,6995,7,0,0,2.9121
2443,15:49:00,15:49:00,6997,8,0,0,3.4366
2443,15:50:00,15:50:00,6900,9,0,0,3.6169
2443,15:52:00,15:52:00,42545,10,0,0,4.0339
2444,15:46:00,15:46:00,26316,1,0,0,0.0000
2444,15:48:00,15:48:00,6907,2,0,0,0.5492
2444,15:50:00,15:50:00,14984,3,0,0,1.0604
2444,15:52:00,15:52:00,6966,4,0,0,1.6097
2444,15:54:00,15:54:00,14986,5,0,0,2.1833
2444,15:55:00,15:55:00,6957,6,0,0,2.6515
2444,15:56:00,15:56:00,6995,7,0,0,2.9121
2444,15:57:00,15:57:00,6997,8,0,0,3.4366
2444,15:58:00,15:58:00,6900,9,0,0,3.6169
2444,16:00:00,16:00:00,42545,10,0,0,4.0339
2445,15:58:00,15:58:00,26316,1,0,0,0.0000
2445,16:00:00,16:00:00,6907,2,0,0,0.5492
2445,16:02:00,16:02:00,14984,3,0,0,1.0604
2445,16:04:00,16:04:00,6966,4,0,0,1.6097
2445,16:06:00,16:06:00,14986,5,0,0,2.1833
2445,16:07:00,16:07:00,6957,6,0,0,2.6515
2445,16:08:00,16:08:00,6995,7,0,0,2.9121
2445,16:09:00,16:09:00,6997,8,0,0,3.4366
2445,16:10:00,16:10:00,6900,9,0,0,3.6169
2445,16:12:00,16:12:00,42545,10,0,0,4.0339
2446,16:07:00,16:07:00,26316,1,0,0,0.0000
2446,16:09:00,16:09:00,6907,2,0,0,0.5492
2446,16:11:00,16:11:00,14984,3,0,0,1.0604
2446,16:13:00,16:13:00,6966,4,0,0,1.6097
2446,16:15:00,16:15:00,14986,5,0,0,2.1833
2446,16:16:00,16:16:00,6957,6,0,0,2.6515
2446,16:17:00,16:17:00,6995,7,0,0,2.9121
2446,16:18:00,16:18:00,6997,8,0,0,3.4366
2446,16:19:00,16:19:00,6900,9,0,0,3.6169
2446,16:21:00,16:21:00,42545,10,0,0,4.0339
2447,16:14:00,16:14:00,26316,1,0,0,0.0000
2447,16:16:00,16:16:00,6907,2,0,0,0.5492
2447,16:18:00,16:18:00,14984,3,0,0,1.0604
2447,16:20:00,16:20:00,6966,4,0,0,1.6097
2447,16:22:00,16:22:00,14986,5,0,0,2.1833
2447,16:23:00,16:23:00,6957,6,0,0,2.6515
2447,16:24:00,16:24:00,6995,7,0,0,2.9121
2447,16:25:00,16:25:00,6997,8,0,0,3.4366
2447,16:26:00,16:26:00,6900,9,0,0,3.6169
2447,16:28:00,16:28:00,42545,10,0,0,4.0339
2448,16:21:00,16:21:00,26316,1,0,0,0.0000
2448,16:23:00,16:23:00,6907,2,0,0,0.5492
2448,16:25:00,16:25:00,14984,3,0,0,1.0604
2448,16:27:00,16:27:00,6966,4,0,0,1.6097
2448,16:29:00,16:29:00,14986,5,0,0,2.1833
2448,16:30:00,16:30:00,6957,6,0,0,2.6515
2448,16:31:00,16:31:00,6995,7,0,0,2.9121
2448,16:32:00,16:32:00,6997,8,0,0,3.4366
2448,16:33:00,16:33:00,6900,9,0,0,3.6169
2448,16:35:00,16:35:00,42545,10,0,0,4.0339
2449,16:28:00,16:28:00,26316,1,0,0,0.0000
2449,16:30:00,16:30:00,6907,2,0,0,0.5492
2449,16:32:00,16:32:00,14984,3,0,0,1.0604
2449,16:34:00,16:34:00,6966,4,0,0,1.6097
2449,16:36:00,16:36:00,14986,5,0,0,2.1833
2449,16:37:00,16:37:00,6957,6,0,0,2.6515
2449,16:38:00,16:38:00,6995,7,0,0,2.9121
2449,16:39:00,16:39:00,6997,8,0,0,3.4366
2449,16:40:00,16:40:00,6900,9,0,0,3.6169
2449,16:42:00,16:42:00,42545,10,0,0,4.0339
2450,16:42:00,16:42:00,26316,1,0,0,0.0000
2450,16:44:00,16:44:00,6907,2,0,0,0.5492
2450,16:46:00,16:46:00,14984,3,0,0,1.0604
2450,16:48:00,16:48:00,6966,4,0,0,1.6097
2450,16:50:00,16:50:00,14986,5,0,0,2.1833
2450,16:51:00,16:51:00,6957,6,0,0,2.6515
2450,16:52:00,16:52:00,6995,7,0,0,2.9121
2450,16:53:00,16:53:00,6997,8,0,0,3.4366
2450,16:54:00,16:54:00,6900,9,0,0,3.6169
2450,16:56:00,16:56:00,42545,10,0,0,4.0339
2451,16:48:00,16:48:00,26316,1,0,0,0.0000
2451,16:50:00,16:50:00,6907,2,0,0,0.5492
2451,16:52:00,16:52:00,14984,3,0,0,1.0604
2451,16:54:00,16:54:00,6966,4,0,0,1.6097
2451,16:56:00,16:56:00,14986,5,0,0,2.1833
2451,16:57:00,16:57:00,6957,6,0,0,2.6515
2451,16:58:00,16:58:00,6995,7,0,0,2.9121
2451,16:59:00,16:59:00,6997,8,0,0,3.4366
2451,17:00:00,17:00:00,6900,9,0,0,3.6169
2451,17:02:00,17:02:00,42545,10,0,0,4.0339
2452,16:56:00,16:56:00,26316,1,0,0,0.0000
2452,16:58:00,16:58:00,6907,2,0,0,0.5492
2452,17:00:00,17:00:00,14984,3,0,0,1.0604
2452,17:02:00,17:02:00,6966,4,0,0,1.6097
2452,17:04:00,17:04:00,14986,5,0,0,2.1833
2452,17:05:00,17:05:00,6957,6,0,0,2.6515
2452,17:06:00,17:06:00,6995,7,0,0,2.9121
2452,17:07:00,17:07:00,6997,8,0,0,3.4366
2452,17:08:00,17:08:00,6900,9,0,0,3.6169
2452,17:10:00,17:10:00,42545,10,0,0,4.0339
2453,17:03:00,17:03:00,26316,1,0,0,0.0000
2453,17:05:00,17:05:00,6907,2,0,0,0.5492
2453,17:07:00,17:07:00,14984,3,0,0,1.0604
2453,17:09:00,17:09:00,6966,4,0,0,1.6097
2453,17:11:00,17:11:00,14986,5,0,0,2.1833
2453,17:12:00,17:12:00,6957,6,0,0,2.6515
2453,17:13:00,17:13:00,6995,7,0,0,2.9121
2453,17:14:00,17:14:00,6997,8,0,0,3.4366
2453,17:15:00,17:15:00,6900,9,0,0,3.6169
2453,17:17:00,17:17:00,42545,10,0,0,4.0339
2454,17:10:00,17:10:00,26316,1,0,0,0.0000
2454,17:12:00,17:12:00,6907,2,0,0,0.5492
2454,17:14:00,17:14:00,14984,3,0,0,1.0604
2454,17:16:00,17:16:00,6966,4,0,0,1.6097
2454,17:18:00,17:18:00,14986,5,0,0,2.1833
2454,17:19:00,17:19:00,6957,6,0,0,2.6515
2454,17:20:00,17:20:00,6995,7,0,0,2.9121
2454,17:21:00,17:21:00,6997,8,0,0,3.4366
2454,17:22:00,17:22:00,6900,9,0,0,3.6169
2454,17:24:00,17:24:00,42545,10,0,0,4.0339
2455,17:17:00,17:17:00,26316,1,0,0,0.0000
2455,17:19:00,17:19:00,6907,2,0,0,0.5492
2455,17:21:00,17:21:00,14984,3,0,0,1.0604
2455,17:23:00,17:23:00,6966,4,0,0,1.6097
2455,17:25:00,17:25:00,14986,5,0,0,2.1833
2455,17:26:00,17:26:00,6957,6,0,0,2.6515
2455,17:27:00,17:27:00,6995,7,0,0,2.9121
2455,17:28:00,17:28:00,6997,8,0,0,3.4366
2455,17:29:00,17:29:00,6900,9,0,0,3.6169
2455,17:31:00,17:31:00,42545,10,0,0,4.0339
2456,17:25:00,17:25:00,26316,1,0,0,0.0000
2456,17:27:00,17:27:00,6907,2,0,0,0.5492
2456,17:29:00,17:29:00,14984,3,0,0,1.0604
2456,17:31:00,17:31:00,6966,4,0,0,1.6097
2456,17:33:00,17:33:00,14986,5,0,0,2.1833
2456,17:34:00,17:34:00,6957,6,0,0,2.6515
2456,17:35:00,17:35:00,6995,7,0,0,2.9121
2456,17:36:00,17:36:00,6997,8,0,0,3.4366
2456,17:37:00,17:37:00,6900,9,0,0,3.6169
2456,17:39:00,17:39:00,42545,10,0,0,4.0339
2457,17:30:00,17:30:00,26316,1,0,0,0.0000
2457,17:32:00,17:32:00,6907,2,0,0,0.5492
2457,17:34:00,17:34:00,14984,3,0,0,1.0604
2457,17:36:00,17:36:00,6966,4,0,0,1.6097
2457,17:38:00,17:38:00,14986,5,0,0,2.1833
2457,17:39:00,17:39:00,6957,6,0,0,2.6515
2457,17:40:00,17:40:00,6995,7,0,0,2.9121
2457,17:41:00,17:41:00,6997,8,0,0,3.4366
2457,17:42:00,17:42:00,6900,9,0,0,3.6169
2457,17:44:00,17:44:00,42545,10,0,0,4.0339
2458,17:38:00,17:38:00,26316,1,0,0,0.0000
2458,17:40:00,17:40:00,6907,2,0,0,0.5492
2458,17:42:00,17:42:00,14984,3,0,0,1.0604
2458,17:44:00,17:44:00,6966,4,0,0,1.6097
2458,17:46:00,17:46:00,14986,5,0,0,2.1833
2458,17:47:00,17:47:00,6957,6,0,0,2.6515
2458,17:48:00,17:48:00,6995,7,0,0,2.9121
2458,17:49:00,17:49:00,6997,8,0,0,3.4366
2458,17:50:00,17:50:00,6900,9,0,0,3.6169
2458,17:52:00,17:52:00,42545,10,0,0,4.0339
2459,17:45:00,17:45:00,26316,1,0,0,0.0000
2459,17:47:00,17:47:00,6907,2,0,0,0.5492
2459,17:49:00,17:49:00,14984,3,0,0,1.0604
2459,17:51:00,17:51:00,6966,4,0,0,1.6097
